Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
1211, 7214.000000, 7361.000000, 15142.000000, 1063, 888, 293
1212, 2396.000000, 2544.000000, -4294937776.000000, 1791, 13259, 296
1213, 7007.000000, 7155.000000, 14682.000000, 1054, 861, 296
1214, 7191.000000, 7339.000000, 15057.000000, 1073, 874, 296
1215, 8343.000000, 8491.000000, 5925.000000, 12504, 871, 296
1216, 8746.000000, 8894.000000, 5877.000000, 13357, 871, 296
1217, 8511.000000, 8659.000000, 7544.000000, 12815, 1668, 296
1218, 8701.000000, 8849.000000, 5960.000000, 13225, 891, 296
1219, 7221.000000, 7367.000000, 15190.000000, 1061, 904, 292
1220, 7398.000000, 7547.000000, 15506.000000, 1092, 901, 299
1221, 2414.000000, 2561.000000, -4294948850.000000, 13055, 13336, 293
1222, 7522.000000, 7670.000000, 15741.000000, 1080, 888, 295
1223, 2470.000000, 2620.000000, -4294949540.000000, 12567, 12691, 299
1224, 8628.000000, 8777.000000, 5873.000000, 13177, 897, 299
1225, 2432.000000, 2580.000000, -4294949230.000000, 12809, 13005, 296
1226, 2423.000000, 2573.000000, -4294949082.000000, 12951, 13159, 299
1227, 8664.000000, 8812.000000, 5951.000000, 13146, 884, 296
1228, 7532.000000, 7678.000000, 15745.000000, 1073, 877, 293
1229, 8505.000000, 8653.000000, 5904.000000, 12829, 861, 295
1230, 8772.000000, 8921.000000, 5931.000000, 13347, 867, 299
1231, 7085.000000, 7231.000000, 14844.000000, 1088, 881, 293
1232, 7056.000000, 7204.000000, 14818.000000, 1076, 891, 296
1233, 8542.000000, 8690.000000, 7652.000000, 12882, 1725, 296
1234, 2651.000000, 2797.000000, 6006.000000, 1098, 901, 292
1235, 7141.000000, 7289.000000, 14976.000000, 1057, 875, 296
1236, 8545.000000, 8693.000000, 5853.000000, 12973, 868, 296
1237, 8646.000000, 8794.000000, 5942.000000, 13092, 871, 296
1238, 7286.000000, 7434.000000, 15250.000000, 1073, 875, 296
1239, 8483.000000, 8631.000000, 5947.000000, 12768, 874, 296
1240, 8455.000000, 8603.000000, 5862.000000, 12797, 874, 296
1241, 7504.000000, 7650.000000, 15687.000000, 1058, 868, 292
1242, 8518.000000, 8665.000000, 5934.000000, 12838, 868, 295
1243, 7043.000000, 7191.000000, 14766.000000, 1089, 884, 296
1244, 7172.000000, 7320.000000, 14998.000000, 1088, 871, 296
1245, 7047.000000, 7199.000000, 14774.000000, 1057, 868, 303
1246, 7239.000000, 7385.000000, 15128.000000, 1086, 868, 293
1247, 8463.000000, 8612.000000, 5983.000000, 12693, 875, 299
1248, 8570.000000, 8719.000000, 5877.000000, 13011, 874, 299
1249, 8088.000000, 8238.000000, 7497.000000, 11944, 1632, 299
1250, 2430.000000, 2578.000000, -4294937954.000000, 1942, 13212, 296
1251, 2438.000000, 2586.000000, -4294948925.000000, 12989, 13242, 296
1252, 8572.000000, 8720.000000, 5889.000000, 13086, 915, 296
1253, 8334.000000, 8484.000000, 6151.000000, 12542, 1012, 299
1254, 6977.000000, 7125.000000, 14680.000000, 1069, 897, 296
1255, 7407.000000, 7555.000000, 15498.000000, 1073, 878, 296
1256, 7471.000000, 7619.000000, 15612.000000, 1080, 875, 296
1257, 2608.000000, 2756.000000, 5934.000000, 1077, 897, 295
1258, 7108.000000, 7254.000000, 14942.000000, 1077, 901, 292
1259, 7399.000000, 7549.000000, 15561.000000, 1060, 911, 299
1260, 2397.000000, 2545.000000, -4294949076.000000, 13052, 13239, 296
1261, 2424.000000, 2574.000000, -4294948849.000000, 13112, 13355, 299
1262, 2436.000000, 2584.000000, -4294949107.000000, 12913, 13115, 296
1263, 9799.000000, 9948.000000, 20283.000000, 1051, 868, 299
1264, 2590.000000, 2739.000000, 5976.000000, 1092, 944, 299
1265, 2281.000000, 2429.000000, -4294934868.000000, 66, 13966, 296
1266, 9750.000000, 9898.000000, 20364.000000, 1079, 971, 296
1267, 7524.000000, 7672.000000, 15772.000000, 1073, 898, 296
1268, 8908.000000, 9056.000000, 18548.000000, 1070, 901, 296
1269, 8635.000000, 8783.000000, 5959.000000, 13108, 898, 296
1270, 9095.000000, 9242.000000, 18905.000000, 1067, 891, 295
1271, 2436.000000, 2584.000000, -4294949245.000000, 12771, 12975, 296
1272, 7327.000000, 7475.000000, 15326.000000, 1111, 891, 295
1273, 8473.000000, 8619.000000, 5949.000000, 12787, 895, 293
1274, 8645.000000, 8793.000000, 5971.000000, 13096, 888, 296
1275, 8592.000000, 8741.000000, 5981.000000, 12979, 888, 299
1276, 7391.000000, 7539.000000, 15407.000000, 1117, 871, 296
1277, 7153.000000, 7302.000000, 14987.000000, 1061, 871, 299
1278, 7327.000000, 7476.000000, 15250.000000, 1066, 831, 299
1279, 7344.000000, 7492.000000, 15452.000000, 1073, 918, 296
1280, 2427.000000, 2573.000000, -4294937883.000000, 1866, 13212, 292
1281, 2425.000000, 2575.000000, -4294947840.000000, 12693, 13649, 299
1282, 2428.000000, 2576.000000, -4294948615.000000, 13379, 13602, 296
1283, 2614.000000, 2763.000000, 5983.000000, 1067, 911, 299
1284, 2437.000000, 2585.000000, -4294937496.000000, 1884, 13405, 296
1285, 2432.000000, 2581.000000, -4294949108.000000, 12926, 13125, 299
1286, 7571.000000, 7719.000000, 15852.000000, 1086, 898, 296
1287, 2432.000000, 2582.000000, -4294949051.000000, 12970, 13175, 299
1288, 2393.000000, 2541.000000, -4294949256.000000, 12851, 13052, 295
1289, 8730.000000, 8878.000000, 5891.000000, 13291, 861, 296
1290, 7214.000000, 7361.000000, 15100.000000, 1070, 871, 295
1291, 7508.000000, 7656.000000, 15681.000000, 1058, 861, 295
1292, 8698.000000, 8846.000000, 5881.000000, 13278, 881, 296
1293, 8396.000000, 8542.000000, 5938.000000, 12582, 864, 293
1294, 2631.000000, 2779.000000, 6022.000000, 1091, 925, 296
1295, 8404.000000, 8552.000000, 5939.000000, 12605, 868, 296
1296, 7245.000000, 7394.000000, 15156.000000, 1070, 868, 299
1297, 8771.000000, 8917.000000, 7569.000000, 13338, 1682, 292
1298, 7274.000000, 7423.000000, 15208.000000, 1070, 865, 299
1299, 7496.000000, 7644.000000, 15665.000000, 1070, 871, 296
1300, 7693.000000, 7841.000000, 16034.000000, 1089, 868, 296
1301, 2426.000000, 2576.000000, -4294937717.000000, 1772, 13249, 299
1302, 8784.000000, 8930.000000, 5947.000000, 13357, 868, 293
1303, 8581.000000, 8729.000000, 5936.000000, 12983, 878, 295
1304, 7372.000000, 7520.000000, 15436.000000, 1070, 881, 296
1305, 8395.000000, 8543.000000, 5953.000000, 12574, 868, 296
1306, 7634.000000, 7781.000000, 15912.000000, 1070, 857, 295
1307, 8591.000000, 8738.000000, 5941.000000, 12983, 871, 295
1308, 7155.000000, 7304.000000, 14969.000000, 1089, 874, 299
1309, 8722.000000, 8869.000000, 5944.000000, 13249, 874, 293
1310, 2432.000000, 2580.000000, -4294948959.000000, 13051, 13262, 296
1311, 8467.000000, 8615.000000, 5939.000000, 12731, 868, 296
1312, 8756.000000, 8905.000000, 5915.000000, 13373, 888, 299
1313, 8123.000000, 8273.000000, 7556.000000, 12035, 1672, 299
1314, 8728.000000, 8876.000000, 5950.000000, 13269, 881, 296
1315, 8489.000000, 8637.000000, 5918.000000, 12797, 868, 296
1316, 7065.000000, 7214.000000, 14793.000000, 1079, 871, 299
1317, 8774.000000, 8922.000000, 5967.000000, 13309, 864, 296
1318, 8549.000000, 8695.000000, 5953.000000, 12888, 871, 292
1319, 7261.000000, 7409.000000, 15285.000000, 1073, 918, 296
1320, 7495.000000, 7643.000000, 15770.000000, 1082, 931, 296
1321, 8808.000000, 8955.000000, 6004.000000, 13461, 924, 293
1322, 7190.000000, 7338.000000, 15121.000000, 1082, 911, 296
1323, 7503.000000, 7651.000000, 15787.000000, 1067, 924, 296
1324, 2609.000000, 2757.000000, 5910.000000, 1091, 891, 296
1325, 7398.000000, 7544.000000, 15439.000000, 1085, 864, 293
1326, 8514.000000, 8662.000000, 5993.000000, 12904, 934, 295
1327, 7758.000000, 7906.000000, 16219.000000, 1066, 884, 296
1328, 7435.000000, 7585.000000, 15530.000000, 1089, 874, 299
1329, 2249.000000, 2400.000000, -4294935283.000000, 63, 13789, 302
1330, 8715.000000, 8863.000000, 5928.000000, 13259, 878, 296
1331, 7075.000000, 7223.000000, 14834.000000, 1079, 881, 296
1332, 7238.000000, 7386.000000, 15123.000000, 1089, 868, 296
1333, 8698.000000, 8847.000000, 5933.000000, 13219, 878, 299
1334, 7609.000000, 7757.000000, 15907.000000, 1079, 884, 296
1335, 7004.000000, 7152.000000, 14687.000000, 1063, 871, 296
1336, 8681.000000, 8829.000000, 5823.000000, 13262, 861, 296
1337, 7428.000000, 7578.000000, 15540.000000, 1079, 881, 299
1338, 8381.000000, 8531.000000, 5935.000000, 12570, 871, 299
1339, 8701.000000, 8849.000000, 5933.000000, 13203, 867, 296
1340, 8218.000000, 8366.000000, 5847.000000, 12331, 871, 296
1341, 7252.000000, 7400.000000, 15309.000000, 1057, 931, 296
1342, 8540.000000, 8688.000000, 5939.000000, 12903, 881, 296
1343, 8520.000000, 8669.000000, 5962.000000, 12832, 877, 299
1344, 7295.000000, 7443.000000, 15279.000000, 1080, 884, 295
1345, 8177.000000, 8327.000000, 7520.000000, 12165, 1665, 299
1346, 2453.000000, 2603.000000, -4294937164.000000, 1825, 13525, 299
1347, 7287.000000, 7436.000000, 15340.000000, 1070, 918, 299
1348, 7591.000000, 7741.000000, 15892.000000, 1073, 891, 299
1349, 9472.000000, 9621.000000, 19676.000000, 1070, 901, 299
1350, 7154.000000, 7302.000000, 15042.000000, 1089, 911, 295
1351, 7711.000000, 7857.000000, 16160.000000, 1058, 898, 292
1352, 2392.000000, 2542.000000, -4294937836.000000, 1777, 13226, 299
1353, 7234.000000, 7382.000000, 15186.000000, 1057, 887, 296
1354, 2629.000000, 2775.000000, 5981.000000, 1079, 901, 293
1355, 8779.000000, 8929.000000, 5989.000000, 13392, 911, 299
1356, 8714.000000, 8860.000000, 5864.000000, 13326, 881, 292
1357, 2457.000000, 2608.000000, -4294924390.000000, 37695, 37843, 302
1358, 8550.000000, 8698.000000, 5948.000000, 12875, 861, 296
1359, 8748.000000, 8899.000000, 5962.000000, 13269, 867, 302
1360, 7299.000000, 7447.000000, 15287.000000, 1088, 888, 296
1361, 2278.000000, 2426.000000, -4294934920.000000, 66, 13943, 296
1362, 8565.000000, 8713.000000, 5953.000000, 12919, 871, 296
1363, 8539.000000, 8686.000000, 5973.000000, 12895, 895, 295
1364, 8400.000000, 8548.000000, 5870.000000, 12687, 878, 296
1365, 8588.000000, 8736.000000, 5912.000000, 12998, 867, 296
1366, 7512.000000, 7660.000000, 15705.000000, 1076, 878, 296
1367, 8723.000000, 8872.000000, 5951.000000, 13231, 868, 299
1368, 8555.000000, 8703.000000, 5819.000000, 13020, 864, 296
1369, 7945.000000, 8091.000000, 16568.000000, 1064, 871, 293
1370, 7076.000000, 7225.000000, 14795.000000, 1079, 861, 299
1371, 8579.000000, 8727.000000, 5759.000000, 13115, 858, 296
1372, 7699.000000, 7847.000000, 16039.000000, 1089, 865, 296
1373, 8771.000000, 8921.000000, 5935.000000, 13356, 874, 299
1374, 8581.000000, 8727.000000, 5951.000000, 12973, 881, 293
1375, 8584.000000, 8732.000000, 5930.000000, 12995, 878, 295
1376, 8315.000000, 8463.000000, 5848.000000, 12505, 861, 295
1377, 8493.000000, 8640.000000, 7473.000000, 12829, 1658, 295
1378, 2441.000000, 2589.000000, -4294948611.000000, 13388, 13595, 296
1379, 7614.000000, 7762.000000, 15967.000000, 1070, 904, 295
1380, 7371.000000, 7520.000000, 15480.000000, 1070, 904, 299
1381, 7445.000000, 7596.000000, 15541.000000, 1152, 901, 302
1382, 2431.000000, 2580.000000, -4294949058.000000, 12948, 13162, 299
1383, 2420.000000, 2568.000000, -4294949001.000000, 13070, 13262, 296
1384, 2627.000000, 2777.000000, 5942.000000, 1155, 921, 299
1385, 9707.000000, 9854.000000, 20075.000000, 1076, 868, 293
1386, 7008.000000, 7157.000000, 14694.000000, 1070, 874, 299
1387, 2617.000000, 2765.000000, 5951.000000, 1054, 885, 296
1388, 8037.000000, 8187.000000, 16753.000000, 1072, 875, 299
1389, 7171.000000, 7319.000000, 15085.000000, 1080, 911, 295
1390, 8739.000000, 8887.000000, 5950.000000, 13297, 884, 296
1391, 8371.000000, 8519.000000, 5939.000000, 12557, 877, 296
1392, 8539.000000, 8687.000000, 5855.000000, 12957, 867, 296
1393, 8533.000000, 8682.000000, 7564.000000, 12872, 1685, 299
1394, 8586.000000, 8736.000000, 5921.000000, 12988, 868, 299
1395, 7281.000000, 7427.000000, 15218.000000, 1086, 871, 292
1396, 7431.000000, 7579.000000, 15544.000000, 1069, 875, 296
1397, 8516.000000, 8662.000000, 5954.000000, 12854, 888, 292
1398, 8791.000000, 8940.000000, 5911.000000, 13401, 865, 299
1399, 8528.000000, 8675.000000, 5972.000000, 12860, 888, 295
1400, 7277.000000, 7425.000000, 15210.000000, 1098, 877, 296
1401, 2659.000000, 2807.000000, 6118.000000, 1076, 938, 296
1402, 8674.000000, 8820.000000, 5928.000000, 13149, 864, 292
1403, 7459.000000, 7607.000000, 15618.000000, 1083, 891, 296
1404, 8562.000000, 8712.000000, 5867.000000, 13020, 881, 299
1405, 8486.000000, 8632.000000, 5932.000000, 12797, 878, 292
1406, 7172.000000, 7322.000000, 15026.000000, 1073, 877, 299
1407, 7319.000000, 7469.000000, 15365.000000, 1070, 898, 299
1408, 7060.000000, 7208.000000, 14840.000000, 1082, 901, 296
1409, 2423.000000, 2574.000000, -4294948115.000000, 12315, 13325, 302
1410, 2433.000000, 2581.000000, -4294937146.000000, 1794, 13539, 296
1411, 2433.000000, 2581.000000, -4294949101.000000, 12961, 13145, 296
1412, 7034.000000, 7182.000000, 14826.000000, 1079, 918, 296
1413, 2444.000000, 2593.000000, -4294948621.000000, 13445, 13616, 298
1414, 2646.000000, 2794.000000, 5983.000000, 1086, 888, 296
1415, 7233.000000, 7381.000000, 15210.000000, 1066, 905, 296
1416, 2401.000000, 2547.000000, -4294938575.000000, 1803, 12861, 293
1417, 8751.000000, 8902.000000, 5898.000000, 13341, 868, 302
1418, 8738.000000, 8886.000000, 5917.000000, 13309, 875, 296
1419, 7020.000000, 7168.000000, 14709.000000, 1082, 875, 296
1420, 8676.000000, 8824.000000, 5875.000000, 13212, 867, 296
1421, 7471.000000, 7618.000000, 15655.000000, 1042, 877, 293
1422, 7048.000000, 7198.000000, 14781.000000, 1066, 875, 299
1423, 2428.000000, 2576.000000, -4294949097.000000, 12954, 13148, 296
1424, 2407.000000, 2555.000000, -4294949242.000000, 12891, 13065, 296
1425, 2442.000000, 2590.000000, -4294947045.000000, 13351, 14359, 296
1426, 8619.000000, 8770.000000, 5991.000000, 13021, 887, 302
1427, 7251.000000, 7398.000000, 15243.000000, 1067, 904, 295
1428, 7035.000000, 7185.000000, 14791.000000, 1082, 901, 299
1429, 7229.000000, 7377.000000, 15178.000000, 1083, 901, 296
1430, 7362.000000, 7509.000000, 15409.000000, 1077, 881, 295
1431, 2648.000000, 2796.000000, 6142.000000, 1117, 981, 296
1432, 6959.000000, 7106.000000, 14594.000000, 1080, 878, 295
1433, 7327.000000, 7475.000000, 15318.000000, 1070, 867, 296
1434, 8594.000000, 8742.000000, 5921.000000, 13017, 875, 296
1435, 8560.000000, 8708.000000, 5951.000000, 12951, 891, 296
1436, 8681.000000, 8829.000000, 5847.000000, 13244, 864, 296
1437, 7788.000000, 7936.000000, 16274.000000, 1079, 888, 296
1438, 7280.000000, 7430.000000, 15279.000000, 1070, 894, 299
1439, 8530.000000, 8678.000000, 5949.000000, 12879, 884, 296
1440, 8524.000000, 8672.000000, 5878.000000, 12926, 878, 296
1441, 8431.000000, 8579.000000, 7525.000000, 12668, 1665, 296
1442, 2447.000000, 2596.000000, -4294949348.000000, 12737, 12895, 298
1443, 2433.000000, 2581.000000, -4294949234.000000, 12822, 13009, 296
1444, 2590.000000, 2738.000000, 5938.000000, 1070, 914, 296
1445, 2427.000000, 2575.000000, -4294949138.000000, 12900, 13102, 296
1446, 2423.000000, 2571.000000, -4294948626.000000, 13357, 13590, 296
1447, 8755.000000, 8903.000000, 5942.000000, 13338, 885, 296
1448, 2398.000000, 2545.000000, -4294949178.000000, 12935, 13128, 293
1449, 8693.000000, 8841.000000, 5951.000000, 13190, 877, 296
1450, 8636.000000, 8784.000000, 5942.000000, 13064, 867, 296
1451, 7481.000000, 7629.000000, 15644.000000, 1054, 868, 296
1452, 7364.000000, 7512.000000, 15435.000000, 1088, 897, 296
1453, 7783.000000, 7931.000000, 16241.000000, 1142, 908, 296
1454, 8689.000000, 8837.000000, 5950.000000, 13190, 881, 296
1455, 8359.000000, 8507.000000, 5935.000000, 12558, 887, 296
1456, 7234.000000, 7381.000000, 15133.000000, 1083, 874, 295
1457, 2266.000000, 2417.000000, -4294934948.000000, 63, 13939, 302
1458, 7176.000000, 7325.000000, 15028.000000, 1060, 868, 299
1459, 7164.000000, 7311.000000, 15008.000000, 1089, 884, 293
1460, 7203.000000, 7352.000000, 15073.000000, 1069, 868, 299
1461, 8594.000000, 8744.000000, 5897.000000, 13042, 875, 299
1462, 6945.000000, 7091.000000, 14544.000000, 1082, 868, 293
1463, 7525.000000, 7673.000000, 15702.000000, 1079, 865, 296
1464, 7474.000000, 7621.000000, 15735.000000, 1082, 934, 293
1465, 8497.000000, 8643.000000, 5932.000000, 12825, 881, 292
1466, 8592.000000, 8742.000000, 5968.000000, 12979, 881, 299
1467, 7286.000000, 7436.000000, 15265.000000, 1070, 881, 299
1468, 8149.000000, 8299.000000, 16988.000000, 1067, 878, 299
1469, 7494.000000, 7642.000000, 15747.000000, 1051, 905, 296
1470, 8738.000000, 8886.000000, 5978.000000, 13227, 864, 296
1471, 7470.000000, 7618.000000, 15614.000000, 1076, 875, 296
1472, 8755.000000, 8901.000000, 5871.000000, 13395, 878, 293
1473, 8178.000000, 8326.000000, 7450.000000, 12171, 1632, 295
1474, 2626.000000, 2772.000000, 6011.000000, 1083, 921, 292
1475, 2433.000000, 2581.000000, -4294948854.000000, 13190, 13383, 296
1476, 2400.000000, 2548.000000, -4294937766.000000, 1781, 13255, 296
1477, 7451.000000, 7598.000000, 15618.000000, 1080, 898, 295
1478, 2432.000000, 2582.000000, -4294949458.000000, 12583, 12778, 299
1479, 8473.000000, 8621.000000, 5965.000000, 12775, 897, 296
1480, 2380.000000, 2527.000000, -4294949636.000000, 12498, 12699, 295
1481, 7122.000000, 7270.000000, 14966.000000, 1060, 891, 296
1482, 6823.000000, 6971.000000, 14311.000000, 1091, 878, 296
1483, 8418.000000, 8566.000000, 5960.000000, 12665, 894, 296
1484, 7994.000000, 8142.000000, 16599.000000, 1152, 881, 296
1485, 7199.000000, 7345.000000, 15106.000000, 1060, 884, 293
1486, 8358.000000, 8506.000000, 5943.000000, 12495, 861, 296
1487, 8609.000000, 8757.000000, 5912.000000, 13029, 861, 296
1488, 7414.000000, 7564.000000, 15425.000000, 1154, 875, 299
1489, 2269.000000, 2418.000000, -4294935718.000000, 66, 13553, 299
1490, 8561.000000, 8710.000000, 5951.000000, 12907, 868, 299
1491, 7259.000000, 7407.000000, 15340.000000, 1060, 941, 296
1492, 8555.000000, 8702.000000, 5843.000000, 12989, 861, 295
1493, 7002.000000, 7152.000000, 14664.000000, 1069, 864, 299
1494, 7231.000000, 7378.000000, 15135.000000, 1076, 874, 293
1495, 8554.000000, 8704.000000, 5921.000000, 12910, 861, 299
1496, 7256.000000, 7406.000000, 15178.000000, 1091, 878, 299
1497, 7479.000000, 7628.000000, 15642.000000, 1038, 861, 299
1498, 7441.000000, 7590.000000, 15518.000000, 1086, 861, 299
1499, 7230.000000, 7381.000000, 15168.000000, 1061, 884, 302
1500, 7011.000000, 7160.000000, 14648.000000, 1088, 857, 299
1501, 8512.000000, 8659.000000, 5951.000000, 12856, 891, 293
1502, 8551.000000, 8701.000000, 5986.000000, 12891, 887, 299
1503, 7271.000000, 7421.000000, 15222.000000, 1063, 871, 299
1504, 2587.000000, 2735.000000, 5938.000000, 1067, 915, 296
1505, 2641.000000, 2789.000000, -4294934342.000000, 1054, 14363, 296
1506, 9616.000000, 9767.000000, 19994.000000, 1067, 914, 302
1507, 7327.000000, 7475.000000, 15344.000000, 1092, 891, 296
1508, 8806.000000, 8954.000000, 18341.000000, 1073, 901, 296
1509, 9751.000000, 9903.000000, 20217.000000, 1054, 884, 303
1510, 8413.000000, 8561.000000, 17533.000000, 1083, 895, 296
1511, 2438.000000, 2586.000000, -4294949013.000000, 13023, 13215, 296
1512, 2399.000000, 2547.000000, -4294949141.000000, 12980, 13168, 295
1513, 7090.000000, 7241.000000, 14941.000000, 1076, 918, 302
1514, 8573.000000, 8723.000000, 5942.000000, 12967, 881, 299
1515, 8548.000000, 8695.000000, 5973.000000, 12973, 925, 295
1516, 2417.000000, 2567.000000, -4294948766.000000, 13335, 13515, 299
1517, 2418.000000, 2565.000000, -4294949206.000000, 12816, 13035, 295
1518, 7429.000000, 7575.000000, 15500.000000, 1094, 868, 293
1519, 8633.000000, 8781.000000, 5940.000000, 13074, 874, 296
1520, 6995.000000, 7143.000000, 14659.000000, 1060, 864, 296
1521, 2268.000000, 2416.000000, -4294936121.000000, 66, 13352, 296
1522, 7103.000000, 7250.000000, 14861.000000, 1088, 871, 293
1523, 7195.000000, 7344.000000, 14952.000000, 1168, 865, 299
1524, 8543.000000, 8691.000000, 5849.000000, 12967, 865, 296
1525, 7463.000000, 7610.000000, 15596.000000, 1079, 874, 293
1526, 7311.000000, 7462.000000, 15288.000000, 1063, 864, 302
1527, 7375.000000, 7522.000000, 15412.000000, 1080, 871, 295
1528, 7265.000000, 7414.000000, 15213.000000, 1073, 878, 299
1529, 2424.000000, 2572.000000, -4294948640.000000, 13417, 13612, 295
1530, 6983.000000, 7132.000000, 14680.000000, 1082, 898, 299
1531, 7319.000000, 7467.000000, 15394.000000, 1066, 911, 296
1532, 8496.000000, 8644.000000, 5889.000000, 12879, 888, 296
1533, 8566.000000, 8714.000000, 5914.000000, 12961, 871, 296
1534, 2639.000000, 2787.000000, 5994.000000, 1073, 894, 296
1535, 8497.000000, 8645.000000, 5930.000000, 12806, 871, 296
1536, 7827.000000, 7975.000000, 16284.000000, 1133, 881, 296
1537, 7301.000000, 7449.000000, -4294950448.000000, 1057, 1651, 296
1538, 7447.000000, 7595.000000, 15593.000000, 1089, 894, 296
1539, 7128.000000, 7276.000000, 15005.000000, 1079, 914, 296
1540, 7471.000000, 7620.000000, 15651.000000, 1079, 894, 299
1541, 7428.000000, 7576.000000, 15582.000000, 1051, 888, 295
1542, 7140.000000, 7286.000000, 14998.000000, 1079, 898, 292
1543, 2434.000000, 2585.000000, -4294948758.000000, 13228, 13449, 302
1544, 7166.000000, 7315.000000, 15001.000000, 1133, 901, 299
1545, 7647.000000, 7795.000000, 15935.000000, 1079, 860, 296
1546, 7620.000000, 7768.000000, 15897.000000, 1079, 868, 296
1547, 8473.000000, 8621.000000, 5926.000000, 12791, 885, 296
1548, 7269.000000, 7417.000000, 15244.000000, 1076, 891, 296
1549, 2433.000000, 2582.000000, -4294949041.000000, 13023, 13206, 299
1550, 8695.000000, 8841.000000, 5927.000000, 13200, 868, 292
1551, 2432.000000, 2580.000000, -4294937544.000000, 1777, 13332, 296
1552, 8584.000000, 8732.000000, 5881.000000, 13076, 894, 296
1553, 2640.000000, 2790.000000, -4294935390.000000, 1073, 13849, 299
1554, 2432.000000, 2580.000000, -4294948982.000000, 13048, 13249, 296
1555, 7343.000000, 7491.000000, 15366.000000, 1057, 868, 296
1556, 7179.000000, 7327.000000, 14997.000000, 1089, 864, 296
1557, 8775.000000, 8923.000000, 5935.000000, 13344, 864, 296
1558, 7398.000000, 7546.000000, 15479.000000, 1073, 878, 296
1559, 7029.000000, 7177.000000, 14780.000000, 1067, 894, 296
1560, 8496.000000, 8643.000000, 5848.000000, 12901, 878, 293
1561, 9597.000000, 9746.000000, 19867.000000, 1057, 865, 299
1562, 8482.000000, 8630.000000, 5936.000000, 12791, 881, 296
1563, 8444.000000, 8592.000000, 5922.000000, 12715, 874, 295
1564, 2648.000000, 2796.000000, 5991.000000, 1107, 901, 296
1565, 8429.000000, 8577.000000, 5943.000000, 12684, 884, 295
1566, 10002.000000, 10150.000000, 20663.000000, 1089, 874, 296
1567, 7501.000000, 7652.000000, 15666.000000, 1070, 867, 302
1568, 9216.000000, 9368.000000, 19121.000000, 1066, 877, 303
1569, 8231.000000, 8379.000000, 7520.000000, 12272, 1665, 296
1570, 9296.000000, 9443.000000, 19314.000000, 1086, 904, 295
1571, 7202.000000, 7352.000000, 15135.000000, 1092, 911, 299
1572, 7477.000000, 7625.000000, 15773.000000, 1064, 941, 296
1573, 7351.000000, 7499.000000, 15464.000000, 1067, 914, 296
1574, 7067.000000, 7217.000000, 14858.000000, 1073, 898, 299
1575, 7398.000000, 7546.000000, 15530.000000, 1076, 905, 296
1576, 8731.000000, 8879.000000, 5899.000000, 13379, 908, 296
1577, 8776.000000, 8924.000000, 5947.000000, 13353, 874, 296
1578, 7485.000000, 7631.000000, 15638.000000, 1088, 878, 293
1579, 7450.000000, 7598.000000, 15584.000000, 1067, 875, 295
1580, 2386.000000, 2537.000000, -4294948733.000000, 13328, 13559, 302
1581, 7261.000000, 7409.000000, 15244.000000, 1035, 878, 296
1582, 7341.000000, 7489.000000, 15345.000000, 1085, 874, 296
1583, 6981.000000, 7129.000000, 14615.000000, 1076, 864, 296
1584, 7322.000000, 7469.000000, 15354.000000, 1092, 901, 295
1585, 2258.000000, 2406.000000, -4294935440.000000, 66, 13703, 296
1586, 6971.000000, 7118.000000, 14624.000000, 1080, 881, 295
1587, 7203.000000, 7350.000000, 15048.000000, 1086, 864, 295
1588, 7212.000000, 7360.000000, 15181.000000, 1079, 918, 296
1589, 8784.000000, 8931.000000, 5846.000000, 13578, 928, 295
1590, 2445.000000, 2593.000000, -4294948734.000000, 13332, 13502, 296
1591, 2428.000000, 2576.000000, -4294949093.000000, 12898, 13122, 295
1592, 2410.000000, 2560.000000, -4294949420.000000, 12687, 12871, 299
1593, 8639.000000, 8787.000000, 6046.000000, 13029, 898, 296
1594, 2666.000000, 2814.000000, 6118.000000, 1064, 925, 296
1595, 7788.000000, 7938.000000, 16352.000000, 1035, 905, 299
1596, 8748.000000, 8898.000000, 5863.000000, 13376, 871, 299
1597, 8281.000000, 8429.000000, 5949.000000, 12384, 885, 296
1598, 7253.000000, 7403.000000, 15211.000000, 1070, 887, 299
1599, 2422.000000, 2569.000000, -4294949072.000000, 13011, 13195, 293
1600, 2402.000000, 2550.000000, -4294949091.000000, 12932, 13166, 295
1601, 2659.000000, 2809.000000, -4294935398.000000, 1073, 13826, 299
1602, 7396.000000, 7546.000000, 15557.000000, 1080, 922, 299
1603, 7602.000000, 7748.000000, 15956.000000, 1076, 914, 292
1604, 7431.000000, 7580.000000, 15635.000000, 1061, 917, 299
1605, 8612.000000, 8760.000000, 5954.000000, 13033, 881, 296
1606, 7028.000000, 7178.000000, 14783.000000, 1070, 898, 299
1607, 7247.000000, 7395.000000, 15225.000000, 1051, 891, 296
1608, 8624.000000, 8772.000000, 5835.000000, 13156, 871, 295
1609, 8461.000000, 8609.000000, 5935.000000, 12755, 884, 296
1610, 7285.000000, 7433.000000, 15274.000000, 1070, 887, 296
1611, 8366.000000, 8514.000000, 6012.000000, 12523, 901, 296
1612, 8732.000000, 8880.000000, 5881.000000, 13351, 884, 296
1613, 7497.000000, 7644.000000, 15717.000000, 1067, 895, 295
